total elements,cutoff clustering,allelic mismatches,number partitions ,silhouette,noise silhouette low,noise silhouette av,noise silhouette up,noise aWallace1 low,noise aWallace1 av,noise aWallace1 up,noise aWallace2 low,noise aWallace2 av,noise aWallace2 up,nAUC silhouette low,nAUC silhouette av,nAUC silhouette up,nAUC aWallace1 low,nAUC aWallace1 av,nAUC aWallace1 up,nAUC aWallace2 low,nAUC aWallace2 av,nAUC aWallace2 up
1665,0.034082107,44.47714964,553,0.635112,0.583571,0.640605,0.700899,0.981321,0.992462,1,0.932944,0.986037,1,0.771649,0.786468,0.806494,1,1,1,0.939325,0.976038,0.998836
1665,0.034161489,44.58074315,552,0.63583,0.579181,0.630947,0.697092,0.981457,0.996306,1,0.932879,0.980446,1,0.770239,0.787337,0.807362,1,1,1,0.932425,0.976139,0.999709
1665,0.034535687,45.06907154,551,0.635316,0.578463,0.646329,0.718596,0.905294,0.98697,1,0.92476,0.984248,1,0.768347,0.787607,0.806683,1,1,1,0.934839,0.976018,0.999332
1665,0.034668721,45.24268091,550,0.63588,0.590628,0.64372,0.709815,0.914394,0.990859,1,0.943074,0.985795,1,0.771483,0.787978,0.807591,1,1,1,0.934995,0.976964,0.999811
1665,0.035411857,46.21247339,549,0.63586,0.595241,0.650444,0.715503,0.905421,0.985143,1,0.934009,0.989606,1,0.77102,0.788328,0.808405,1,1,1,0.939813,0.980948,1
1665,0.035686579,46.5709856,548,0.63655,0.592822,0.64596,0.702521,0.916529,0.990088,1,0.943023,0.99084,1,0.771499,0.788866,0.81139,1,1,1,0.939765,0.9809,0.999373
1665,0.035909444,46.86182442,547,0.637557,0.585056,0.648335,0.714376,0.905762,0.987164,1,0.927917,0.987946,1,0.771342,0.789436,0.808051,1,1,1,0.940461,0.982369,0.999892
1665,0.036126059,47.144507,546,0.638633,0.579383,0.653062,0.715743,0.906026,0.983622,1,0.933326,0.990604,1,0.772712,0.789449,0.81032,1,1,1,0.945715,0.982641,0.999563
1665,0.036181677,47.21708849,545,0.638964,0.579383,0.653062,0.715743,0.906057,0.983642,1,0.933294,0.99059,1,0.772827,0.789667,0.810432,1,1,1,0.94814,0.9829,0.999563
1665,0.036265433,47.32639007,544,0.637168,0.589164,0.651277,0.719188,0.910155,0.988925,1,0.92406,0.983834,1,0.77272,0.790097,0.81203,1,1,1,0.933383,0.975804,0.999103
1665,0.036377709,47.47291025,543,0.640361,0.604901,0.652476,0.711689,0.916499,0.989947,1,0.944083,0.989032,1,0.773345,0.791197,0.815375,1,1,1,0.938197,0.977056,0.999952
1665,0.036462374,47.58339807,542,0.641712,0.604901,0.652476,0.711689,0.916594,0.990001,1,0.943986,0.988986,1,0.773573,0.791616,0.815912,1,1,1,0.93996,0.977729,0.999923
1665,0.03697617,48.25390185,541,0.641397,0.585687,0.658845,0.7187,0.913583,0.988424,1,0.920495,0.985827,1,0.775213,0.792578,0.815583,1,1,1,0.938337,0.978292,0.999522
1665,0.037766829,49.28571185,540,0.648976,0.60655,0.666368,0.728804,0.914133,0.983262,1,0.942526,0.992312,1,0.776092,0.793635,0.817322,1,1,1,0.946009,0.980102,0.999907
1665,0.037837837,49.37837729,539,0.679219,0.60655,0.666368,0.728804,0.916836,0.984956,1,0.939747,0.991126,1,0.777524,0.797562,0.820774,1,1,1,0.945386,0.979758,0.999907
1665,0.03786708,49.4165394,538,0.678997,0.60655,0.666368,0.728804,0.91737,0.985291,1,0.9392,0.990892,1,0.777432,0.797441,0.820721,1,1,1,0.945282,0.979725,0.999907
1665,0.038372986,50.07674673,537,0.679242,0.603382,0.661881,0.717474,0.916997,0.986549,1,0.939509,0.990556,1,0.777386,0.798452,0.821279,1,1,1,0.949651,0.982429,1
1665,0.0385505,50.3084025,536,0.679491,0.595562,0.665102,0.720825,0.917607,0.990275,1,0.925677,0.988277,1,0.776798,0.798056,0.821166,1,1,1,0.952377,0.983325,0.999398
1665,0.039627038,51.71328459,535,0.680611,0.607771,0.668246,0.724535,0.916655,0.981062,1,0.939445,0.990562,1,0.780683,0.800621,0.823039,1,1,1,0.962318,0.987686,1
1665,0.040644173,53.04064577,533,0.68363,0.617849,0.678643,0.730499,0.915963,0.973216,1,0.977171,0.996661,1,0.782239,0.802944,0.824152,1,1,1,0.96292,0.989776,1
1665,0.040800616,53.24480388,532,0.684184,0.616071,0.677303,0.742114,0.916089,0.977356,1,0.976114,0.996345,1,0.780197,0.802861,0.825951,1,1,1,0.962682,0.988225,1
1665,0.041053448,53.57474964,531,0.685529,0.606553,0.671368,0.718458,0.918209,0.985562,1,0.940372,0.994444,1,0.784776,0.805509,0.827388,1,1,1,0.963582,0.991549,1
1665,0.041085273,53.61628127,530,0.686618,0.606553,0.671368,0.718458,0.91824,0.985577,1,0.94034,0.994425,1,0.785056,0.805789,0.827484,1,1,1,0.963606,0.991602,1
1665,0.041474655,54.12442478,529,0.686537,0.598126,0.677582,0.734472,0.917782,0.973646,1,0.938705,0.995123,1,0.78673,0.806372,0.826003,1,1,1,0.968891,0.992474,1
1665,0.041602466,54.29121813,528,0.687897,0.610195,0.675423,0.724072,0.917471,0.971001,1,0.940179,0.994064,1,0.787182,0.807064,0.827283,1,1,1,0.968524,0.992106,1
1665,0.041698843,54.41699012,527,0.688193,0.608875,0.67831,0.739595,0.915943,0.971146,1,0.976293,0.995001,1,0.787863,0.806945,0.827106,1,1,1,0.969628,0.992806,1
1665,0.042635661,55.63953761,526,0.689301,0.589326,0.681276,0.731142,0.916496,0.968222,1,0.940083,0.995212,1,0.787634,0.808062,0.82717,1,1,1,0.975356,0.993372,1
1665,0.04394757,57.35157885,525,0.672356,0.625013,0.683522,0.74005,0.977037,0.992707,1,0.919927,0.962107,1,0.785784,0.806766,0.828175,1,1,1,0.904161,0.965979,1
1665,0.044015445,57.44015573,524,0.671857,0.625013,0.683522,0.74005,0.977225,0.992789,1,0.919749,0.962004,1,0.785755,0.806849,0.828207,1,1,1,0.904105,0.965925,1
1665,0.044479746,58.04606853,523,0.672028,0.615069,0.687237,0.744017,0.977257,0.991424,1,0.917123,0.96862,1,0.786163,0.806904,0.829574,1,1,1,0.906432,0.966125,1
1665,0.044581093,58.17832637,522,0.67288,0.615069,0.687237,0.744017,0.977414,0.991497,1,0.916976,0.968538,1,0.786406,0.807204,0.829826,1,1,1,0.906344,0.966091,1
1665,0.044753086,58.40277723,521,0.674037,0.614973,0.689296,0.730314,0.983016,0.992999,1,0.913274,0.970991,1,0.790481,0.808549,0.830113,1,1,1,0.903355,0.967065,1
1665,0.045066044,58.81118742,520,0.680976,0.629106,0.690251,0.748034,0.976776,0.993691,1,0.914394,0.972528,1,0.789362,0.809209,0.829908,1,1,1,0.897732,0.965071,0.999986
1665,0.045701008,59.63981544,519,0.696932,0.619052,0.691574,0.728734,0.993546,0.99802,1,0.905226,0.968458,1,0.790666,0.810787,0.833344,1,1,1,0.925576,0.978345,0.999986
1665,0.046012271,60.04601366,518,0.69726,0.619878,0.692753,0.749977,0.986464,0.997736,1,0.905358,0.970041,1,0.79093,0.810911,0.832956,1,1,1,0.922652,0.978276,0.999959
1665,0.047104247,61.47104234,517,0.698266,0.629394,0.696132,0.74416,0.993078,0.997482,1,0.905647,0.975981,1,0.794689,0.813562,0.834298,1,1,1,0.960534,0.989946,1
1665,0.047433905,61.90124603,516,0.704038,0.62347,0.6947,0.740769,0.997199,0.999318,1,0.912921,0.972437,1,0.796977,0.815274,0.834725,1,1,1,0.971435,0.990804,1
1665,0.048062015,62.72092958,515,0.704815,0.622601,0.694683,0.743017,0.990589,0.999302,1,0.910127,0.976467,1,0.79563,0.815597,0.836543,1,1,1,0.974578,0.992544,1
1665,0.04847537,63.26035785,514,0.704688,0.625561,0.701133,0.751282,0.989383,0.998774,1,0.901932,0.979622,1,0.796768,0.816457,0.834956,1,1,1,0.977049,0.9935,1
1665,0.048566878,63.37977579,513,0.706092,0.635431,0.701419,0.754498,0.990714,0.99909,1,0.913468,0.982954,1,0.798875,0.816771,0.835341,1,1,1,0.975329,0.993145,1
1665,0.048951048,63.88111764,512,0.706708,0.624754,0.695131,0.742604,0.990776,0.999318,1,0.912719,0.969077,1,0.80059,0.818207,0.836908,1,1,1,0.976564,0.995205,1
1665,0.049884882,65.09977101,511,0.707969,0.659533,0.70494,0.752103,0.990715,0.998428,1,0.917407,0.986738,1,0.80075,0.819171,0.836438,1,1,1,0.980032,0.996207,1
1665,0.049961567,65.19984494,510,0.707602,0.659533,0.70494,0.752103,0.991059,0.998622,1,0.917088,0.98659,1,0.800794,0.81918,0.836623,1,1,1,0.979988,0.996033,1
1665,0.050000001,65.25000131,509,0.707981,0.626046,0.703888,0.746595,0.991152,0.998807,1,0.913007,0.988139,1,0.802995,0.819567,0.838756,1,1,1,0.981892,0.995991,1
1665,0.052227344,68.15668392,508,0.709643,0.659875,0.71436,0.757475,0.989639,0.997413,1,0.916712,0.99457,1,0.806112,0.821011,0.837933,1,1,1,0.988099,0.998166,1
1665,0.052509654,68.52509847,507,0.710716,0.668452,0.714321,0.76198,0.980486,0.997767,1,0.917594,0.995065,1,0.806938,0.821735,0.839078,1,1,1,0.989193,0.998192,1
1665,0.052755907,68.84645864,506,0.711379,0.672117,0.711182,0.757681,0.990382,0.998084,1,0.917314,0.991111,1,0.806102,0.822597,0.839213,1,1,1,0.989409,0.998173,1
1665,0.053405572,69.69427146,505,0.711839,0.676722,0.715039,0.755163,0.990351,0.997736,1,0.983016,0.997948,1,0.807615,0.822489,0.840529,1,1,1,0.989785,0.998531,1
1665,0.054054055,70.54054178,504,0.712898,0.666292,0.71452,0.750619,0.990537,0.997591,1,0.917319,0.995354,1,0.807077,0.823271,0.840365,1,1,1,0.990258,0.998745,1
1665,0.054347824,70.92391032,503,0.714281,0.664562,0.715342,0.756767,0.990538,0.997368,1,0.917363,0.994992,1,0.808956,0.823056,0.839792,1,1,1,0.993092,0.998736,1
1665,0.054489639,71.1089789,502,0.717454,0.669558,0.717652,0.757502,0.990918,0.997518,1,0.916496,0.995884,1,0.809146,0.823657,0.840237,1,1,1,0.991171,0.998159,1
1665,0.056037884,73.12943862,501,0.718153,0.669857,0.722153,0.762808,0.98151,0.996164,1,0.916467,0.996577,1,0.808955,0.824456,0.842188,1,1,1,0.992692,0.998598,1
1665,0.05606759,73.16820495,500,0.718294,0.669857,0.722153,0.762808,0.981541,0.996182,1,0.916439,0.996564,1,0.809003,0.824568,0.842201,1,1,1,0.992693,0.998598,1
1665,0.056370657,73.56370739,499,0.719536,0.680388,0.722029,0.758883,0.991074,0.997067,1,0.99339,0.998032,1,0.810478,0.82501,0.842492,1,1,1,0.992392,0.998512,1
1665,0.056457851,73.67749556,498,0.720426,0.680388,0.722029,0.758883,0.991137,0.997099,1,0.993327,0.998001,1,0.810963,0.825267,0.842687,1,1,1,0.99238,0.998518,1
1665,0.056765161,74.07853511,497,0.721522,0.677414,0.722439,0.757173,0.992006,0.997098,1,0.993077,0.997986,1,0.81105,0.825754,0.843855,1,1,1,0.992659,0.998656,1
1665,0.058869094,76.82416767,496,0.722394,0.697623,0.728873,0.761118,0.975246,0.994894,1,0.997388,0.998632,1,0.811446,0.826616,0.844128,1,1,1,0.991927,0.998925,1
1665,0.059094399,77.1181907,495,0.722887,0.699185,0.730704,0.763825,0.975338,0.994008,1,0.997734,0.998686,1,0.811901,0.826803,0.844425,1,1,1,0.991899,0.998904,1
1665,0.05918524,77.2367382,494,0.722714,0.695385,0.728238,0.762432,0.97543,0.995134,1,0.9972,0.998554,1,0.811317,0.826863,0.84476,1,1,1,0.992728,0.998919,1
1665,0.059230771,77.29615616,493,0.73317,0.695385,0.728238,0.762432,0.981754,0.998409,1,0.990776,0.995407,1,0.812418,0.828609,0.846255,1,1,1,0.980324,0.995349,1
1665,0.060536399,79.0000007,492,0.734384,0.693532,0.729184,0.760138,0.981816,0.998464,1,0.990527,0.996583,1,0.816458,0.830642,0.846678,1,1,1,0.987578,0.998058,1
1665,0.061728396,80.55555678,491,0.735143,0.69269,0.734847,0.770667,0.979589,0.996333,1,0.986433,0.996698,1,0.817426,0.831749,0.849483,1,1,1,0.994428,0.999073,1
1665,0.061871618,80.74246149,490,0.735197,0.69269,0.734847,0.770667,0.979619,0.996351,1,0.986402,0.996684,1,0.817504,0.831843,0.849582,1,1,1,0.994428,0.999073,1
1665,0.06235566,81.3741363,489,0.736645,0.69351,0.730891,0.761082,0.982675,0.997315,1,0.989848,0.996765,1,0.815799,0.831564,0.847057,1,1,1,0.991539,0.998851,1
1665,0.062548265,81.62548583,488,0.737863,0.687361,0.733153,0.759451,0.982737,0.997926,1,0.989786,0.997456,1,0.817058,0.831598,0.848479,1,1,1,0.991694,0.998705,1
1665,0.062596597,81.68855909,487,0.738895,0.687361,0.733153,0.759451,0.982768,0.997942,1,0.989755,0.99744,1,0.817522,0.831846,0.848629,1,1,1,0.991694,0.998705,1
1665,0.063895307,83.38337564,486,0.740731,0.683775,0.738452,0.772071,0.980631,0.995736,1,0.989413,0.997746,1,0.818457,0.833522,0.849016,1,1,1,0.995602,0.99937,1
1665,0.065434948,85.39260714,485,0.741596,0.696163,0.741155,0.770655,0.980661,0.994988,1,0.990412,0.998454,1,0.819476,0.833867,0.849407,1,1,1,0.995066,0.999508,1
1665,0.065471552,85.44037536,484,0.742124,0.696163,0.741155,0.770655,0.980692,0.995002,1,0.990381,0.998437,1,0.819566,0.833972,0.849442,1,1,1,0.995066,0.999508,1
1665,0.065687791,85.72256726,483,0.742808,0.696163,0.741155,0.770655,0.980723,0.995016,1,0.99035,0.99842,1,0.819714,0.834194,0.849591,1,1,1,0.995066,0.999509,1
1665,0.066460587,86.73106604,482,0.743063,0.700945,0.741103,0.766146,0.980783,0.993815,1,0.989914,0.998484,1,0.819478,0.833745,0.848644,1,1,1,0.997291,0.99966,1
1665,0.066717789,87.06671465,481,0.744001,0.701991,0.740913,0.770154,0.980784,0.994244,1,0.991475,0.998594,1,0.819671,0.834455,0.84994,1,1,1,0.99646,0.999601,1
1665,0.067285381,87.80742221,480,0.743207,0.703024,0.740361,0.771739,0.981365,0.99458,1,0.989732,0.998299,1,0.820916,0.834647,0.851302,1,1,1,0.996684,0.999347,1
1665,0.06807512,88.8380316,479,0.743975,0.702342,0.742479,0.765476,0.981427,0.993513,1,0.990856,0.998604,1,0.81932,0.834749,0.851016,1,1,1,0.996644,0.999391,1
1665,0.069444448,90.62500464,478,0.742178,0.715183,0.748824,0.778747,0.978663,0.990876,1,0.990027,0.998738,1,0.819783,0.83452,0.850824,1,1,1,0.994115,0.998775,1
1665,0.06949807,90.69498135,477,0.750861,0.715183,0.748824,0.778747,0.986475,0.995433,1,0.982187,0.995422,1,0.821616,0.836361,0.852562,1,1,1,0.976999,0.994619,1
1665,0.069838837,91.13968229,476,0.75122,0.717394,0.749647,0.779827,0.986446,0.995097,1,0.982095,0.995828,1,0.821668,0.836475,0.85261,1,1,1,0.976862,0.994601,1
1665,0.069984451,91.32970856,475,0.750972,0.716597,0.747797,0.769469,0.989226,0.99637,1,0.982004,0.994964,1,0.820798,0.836222,0.853876,1,1,1,0.978147,0.994799,1
1665,0.070878275,92.49614888,474,0.750815,0.715428,0.747997,0.77484,0.993526,0.999238,1,0.975216,0.991764,1,0.822123,0.836413,0.852563,1,1,1,0.971997,0.990589,1
1665,0.076566122,99.91878921,473,0.751464,0.730783,0.751924,0.772616,0.992013,0.99852,1,0.981696,0.995927,1,0.824991,0.838489,0.853317,1,1,1,0.988514,0.997925,1
1665,0.077101,100.616805,472,0.752345,0.731136,0.753998,0.778324,0.991107,0.998093,1,0.982556,0.996686,1,0.82475,0.839035,0.85536,1,1,1,0.988848,0.997948,1
1665,0.078233927,102.0952747,471,0.753182,0.734785,0.754656,0.778414,0.991137,0.997569,1,0.98268,0.998209,1,0.824918,0.839247,0.855527,1,1,1,0.989557,0.998105,1
1665,0.078369908,102.2727299,470,0.754045,0.734785,0.754656,0.778414,0.991167,0.997584,1,0.982649,0.998193,1,0.824979,0.839477,0.855704,1,1,1,0.989559,0.998105,1
1665,0.078431375,102.3529444,469,0.753509,0.734785,0.754656,0.778414,0.99135,0.997674,1,0.982468,0.998099,1,0.82496,0.839438,0.855695,1,1,1,0.989477,0.998023,1
1665,0.078643024,102.6291463,468,0.754416,0.734785,0.754656,0.778414,0.991381,0.997689,1,0.982438,0.998084,1,0.825346,0.839679,0.855779,1,1,1,0.989477,0.99803,1
1665,0.078721747,102.7318798,467,0.753004,0.734785,0.754656,0.778414,0.99199,0.997989,1,0.981835,0.997772,1,0.825213,0.839522,0.855646,1,1,1,0.989009,0.997671,1
1665,0.079029731,103.133799,466,0.751487,0.727821,0.755402,0.780805,0.993812,0.998154,1,0.981517,0.998082,1,0.825228,0.83903,0.853518,1,1,1,0.988749,0.99699,1
1665,0.079598144,103.8755779,465,0.752332,0.733398,0.754403,0.777074,0.994055,0.998553,1,0.980874,0.997526,1,0.825443,0.839239,0.853777,1,1,1,0.991205,0.997891,1
1665,0.079844959,104.1976715,464,0.753384,0.733398,0.754765,0.777074,0.994055,0.998444,1,0.980814,0.997622,1,0.825739,0.839527,0.853989,1,1,1,0.991205,0.997874,1
1665,0.081018515,105.7291621,463,0.753588,0.738379,0.754569,0.774962,0.993934,0.998576,1,0.981397,0.99816,1,0.825718,0.83951,0.855074,1,1,1,0.993712,0.998304,1
1665,0.082018927,107.0346997,462,0.753852,0.735392,0.756725,0.783449,0.992603,0.997913,1,0.99065,0.998625,1,0.826642,0.839891,0.854558,1,1,1,0.994302,0.998618,1
1665,0.082118191,107.1642393,461,0.754827,0.735392,0.756725,0.783449,0.992634,0.997927,1,0.99062,0.998608,1,0.826748,0.840124,0.854765,1,1,1,0.994302,0.99862,1
1665,0.082307689,107.4115341,460,0.755357,0.735392,0.756725,0.783449,0.992725,0.997967,1,0.990529,0.998557,1,0.826875,0.840293,0.855025,1,1,1,0.994284,0.998594,1
1665,0.082371056,107.4942281,459,0.755546,0.735392,0.756725,0.783449,0.993181,0.998168,1,0.990074,0.9983,1,0.826886,0.84034,0.85505,1,1,1,0.993776,0.998368,1
1665,0.082490273,107.6498063,458,0.755747,0.735392,0.756725,0.783449,0.993577,0.998343,1,0.989679,0.998078,1,0.827021,0.84046,0.855144,1,1,1,0.993051,0.998182,1
1665,0.082747854,107.9859495,457,0.758818,0.729005,0.756415,0.778979,0.994609,0.998353,1,0.979923,0.997475,1,0.826568,0.840465,0.855599,1,1,1,0.991954,0.997856,1
1665,0.082753286,107.9930382,456,0.758929,0.729005,0.756415,0.778979,0.994731,0.998409,1,0.979803,0.997409,1,0.826606,0.840509,0.855635,1,1,1,0.991948,0.997799,1
1665,0.083462134,108.9180849,455,0.758639,0.733075,0.756088,0.777509,0.997198,0.999565,1,0.976799,0.995729,1,0.827106,0.840994,0.856693,1,1,1,0.990078,0.996535,1
1665,0.084365323,110.0967465,454,0.759313,0.740559,0.759929,0.779151,0.997228,0.999397,1,0.993648,0.997843,1,0.826677,0.841482,0.856101,1,1,1,0.990895,0.997006,1
1665,0.08495713,110.8690547,453,0.759878,0.735312,0.758068,0.784917,0.996682,0.999523,1,0.993557,0.997807,1,0.827304,0.841654,0.858416,1,1,1,0.990612,0.9972,1
1665,0.085803434,111.9734814,452,0.76093,0.736219,0.758986,0.783647,0.996469,0.999304,1,0.993526,0.997881,1,0.826832,0.841643,0.856759,1,1,1,0.990696,0.99714,1
1665,0.08830364,115.2362502,451,0.761157,0.735125,0.760338,0.78011,0.99653,0.998955,1,0.993466,0.998773,1,0.827187,0.842163,0.857669,1,1,1,0.991241,0.99739,1
1665,0.088666156,115.7093336,450,0.761812,0.736822,0.760609,0.786,0.996561,0.998959,1,0.993435,0.998602,1,0.828057,0.842248,0.857718,1,1,1,0.992165,0.997655,1
1665,0.088734567,115.7986099,449,0.7619,0.736822,0.760609,0.786,0.996591,0.998975,1,0.993405,0.998588,1,0.82813,0.842348,0.857855,1,1,1,0.992259,0.997708,1
1665,0.090069287,117.5404195,448,0.761264,0.740807,0.762343,0.783542,0.997748,0.999621,1,0.992164,0.998411,1,0.829255,0.842647,0.857319,1,1,1,0.991708,0.997206,1
1665,0.090629801,118.2718903,447,0.761629,0.737628,0.762337,0.78293,0.997991,0.999542,1,0.99189,0.998357,1,0.830458,0.843534,0.858527,1,1,1,0.992082,0.997565,1
1665,0.091121495,118.913551,446,0.761886,0.740311,0.763886,0.782568,0.997931,0.999501,1,0.992013,0.998639,1,0.830089,0.843453,0.858671,1,1,1,0.992462,0.997706,1
1665,0.091891892,119.9189191,445,0.762899,0.741274,0.764286,0.788619,0.997931,0.99947,1,0.991952,0.998394,1,0.828968,0.843206,0.859541,1,1,1,0.992329,0.997712,1
1665,0.092807427,121.1136922,444,0.762583,0.743403,0.763591,0.7863,0.997688,0.999461,1,0.992806,0.998799,1,0.82959,0.8429,0.858156,1,1,1,0.992018,0.998065,1
1665,0.093220338,121.6525411,443,0.76386,0.743403,0.763591,0.7863,0.997779,0.999508,1,0.992715,0.998755,1,0.829735,0.843192,0.858454,1,1,1,0.992034,0.998134,1
1665,0.09490741,123.8541701,442,0.765804,0.742048,0.763369,0.786957,0.998813,0.999746,1,0.993177,0.998347,1,0.830513,0.844831,0.861369,1,1,1,0.994175,0.998326,1
1665,0.098360658,128.3606587,441,0.766607,0.745937,0.767578,0.785233,0.998297,0.999481,1,0.997319,0.999475,1,0.831206,0.845504,0.860189,1,1,1,0.994605,0.998891,1
1665,0.098765433,128.8888901,439,0.770201,0.745937,0.767578,0.785233,0.998905,0.999761,1,0.996712,0.999146,1,0.832103,0.846239,0.860901,1,1,1,0.994978,0.998726,1
1665,0.100866824,131.6312053,438,0.77118,0.75153,0.769784,0.789507,0.998966,0.999744,1,0.9965,0.999249,1,0.834469,0.846799,0.861109,1,1,1,0.995343,0.998895,1
1665,0.101002313,131.8080185,437,0.771619,0.75153,0.769784,0.789507,0.999027,0.999777,1,0.996439,0.999221,1,0.834616,0.846957,0.86124,1,1,1,0.99534,0.998889,1
1665,0.103312306,134.8225593,436,0.77226,0.749391,0.76957,0.787134,0.998541,0.999775,1,0.997931,0.999533,1,0.832619,0.846729,0.861164,1,1,1,0.996356,0.999208,1
1665,0.104615383,136.5230748,435,0.773046,0.752799,0.769867,0.784985,0.998663,0.999804,1,0.996227,0.999479,1,0.833419,0.848092,0.863179,1,1,1,0.996186,0.999204,1
1665,0.105546996,137.7388298,434,0.773472,0.746922,0.771113,0.786423,0.998724,0.99978,1,0.996288,0.999539,1,0.835265,0.848108,0.863252,1,1,1,0.996986,0.999379,1
1665,0.107835531,140.725368,433,0.773238,0.746218,0.77188,0.79047,0.998784,0.999794,1,0.996045,0.999626,1,0.833886,0.848465,0.86276,1,1,1,0.99727,0.999503,1
1665,0.108359136,141.4086725,432,0.772816,0.746218,0.772065,0.791463,0.998967,0.999863,1,0.995863,0.999571,1,0.834005,0.848637,0.86271,1,1,1,0.997123,0.999501,1
1665,0.112665109,147.0279672,431,0.773221,0.756114,0.773001,0.784012,0.998967,0.999677,1,0.998479,0.999812,1,0.835419,0.849184,0.863278,1,1,1,0.997939,0.999781,1
1665,0.114664584,149.6372821,430,0.773483,0.753745,0.772383,0.790721,0.998633,0.999532,1,0.998358,0.999729,1,0.835625,0.848748,0.862999,1,1,1,0.998079,0.999754,1
1665,0.114969134,150.0347199,429,0.773836,0.755157,0.773548,0.791856,0.998694,0.999648,1,0.998297,0.999743,1,0.835854,0.849208,0.864674,1,1,1,0.998086,0.999781,1
1665,0.116352201,151.8396223,428,0.774814,0.761063,0.774378,0.78829,0.998724,0.999694,1,0.999148,0.999842,1,0.835641,0.849388,0.864299,1,1,1,0.997749,0.999763,1
1665,0.117554858,153.4090897,427,0.773951,0.762565,0.774563,0.789085,0.998785,0.999538,1,0.999149,0.999822,1,0.835677,0.849457,0.864277,1,1,1,0.997766,0.99975,1
1665,0.119718313,156.2323985,426,0.774232,0.760876,0.773733,0.787763,0.999453,0.999605,1,0.998541,0.999516,1,0.835869,0.849918,0.866087,1,1,1,0.997288,0.99947,1
1665,0.125512719,163.7940983,425,0.774401,0.761991,0.774767,0.787509,0.981527,0.998409,1,0.998663,0.999665,1,0.83775,0.850663,0.864975,1,1,1,0.997883,0.999729,1
1665,0.131249994,171.2812422,424,0.775145,0.758279,0.773731,0.789317,0.980825,0.997339,1,0.998936,0.999864,1,0.83743,0.850735,0.86738,1,1,1,0.998556,0.99983,1
1665,0.134883717,176.0232507,423,0.775765,0.763173,0.775262,0.787583,0.974718,0.994494,1,0.99924,0.999932,1,0.838,0.851521,0.865224,1,1,1,0.999373,0.999933,1
1665,0.135007843,176.1852351,422,0.776769,0.763173,0.775262,0.787583,0.974748,0.99451,1,0.99921,0.999918,1,0.838293,0.851791,0.865751,1,1,1,0.999385,0.999936,1
1665,0.136080876,177.5855432,421,0.776561,0.76198,0.773692,0.78958,0.979633,0.995218,1,0.999575,0.999786,1,0.837428,0.850966,0.866096,1,1,1,0.99902,0.999805,1
1665,0.136153847,177.6807703,420,0.776533,0.76198,0.773692,0.78958,0.979752,0.995269,1,0.999453,0.999715,1,0.837601,0.851012,0.866113,1,1,1,0.998917,0.999757,1
1665,0.138223931,180.38223,419,0.777353,0.761157,0.774361,0.789384,0.975163,0.991807,1,0.999393,0.999805,1,0.838594,0.851378,0.865861,1,1,1,0.998842,0.999785,1
1665,0.138910204,181.2778162,418,0.776527,0.759918,0.772538,0.785168,0.976827,0.992622,1,0.996817,0.998861,1,0.839035,0.851757,0.867189,1,1,1,0.995385,0.998751,1
1665,0.141406253,184.5351602,417,0.771528,0.759592,0.773126,0.785461,0.991757,0.998621,1,0.98267,0.991362,1,0.836959,0.850752,0.866281,1,1,1,0.97425,0.989587,1
1665,0.14274691,186.2847176,416,0.771518,0.75987,0.772856,0.784951,0.991317,0.998343,1,0.982494,0.99231,1,0.836833,0.850718,0.866589,1,1,1,0.975367,0.992,1
1665,0.142967537,186.5726358,415,0.772622,0.756142,0.772691,0.787088,0.992058,0.998965,1,0.981761,0.990966,1,0.837448,0.850946,0.866504,1,1,1,0.971873,0.99167,1
1665,0.143518522,187.2916712,414,0.772015,0.756142,0.77241,0.787841,0.992177,0.99896,1,0.981643,0.991912,1,0.837355,0.850925,0.866583,1,1,1,0.971864,0.991627,1
1665,0.144949883,189.1595973,413,0.771012,0.75795,0.773409,0.78496,0.992354,0.998308,1,0.981468,0.994617,1,0.837655,0.851565,0.866891,1,1,1,0.973189,0.991592,1
1665,0.146760345,191.5222502,412,0.769837,0.759575,0.773222,0.786819,0.992947,0.998273,1,0.980942,0.995577,1,0.837776,0.85145,0.866698,1,1,1,0.972425,0.99151,1
1665,0.147919878,193.0354408,411,0.770064,0.760196,0.773255,0.792716,0.991655,0.997403,1,0.980825,0.996506,1,0.836056,0.85125,0.867415,1,1,1,0.974962,0.99229,1
1665,0.152292147,198.7412518,409,0.771135,0.762114,0.773834,0.793718,0.993017,0.997445,1,0.979306,0.99635,1,0.8377,0.852076,0.868995,1,1,1,0.979444,0.995357,1
1665,0.152950317,199.6001637,408,0.771749,0.762177,0.773807,0.795059,0.997721,0.999585,1,0.974659,0.99433,1,0.838157,0.852402,0.869427,1,1,1,0.977555,0.993671,1
1665,0.158139542,206.3721023,407,0.772209,0.757044,0.774073,0.795779,0.997752,0.999349,1,0.974399,0.995848,1,0.838662,0.852511,0.869263,1,1,1,0.987621,0.997095,1
1665,0.158791631,207.2230785,406,0.771941,0.760272,0.775357,0.795809,0.995837,0.999289,1,0.974728,0.997036,1,0.838588,0.853198,0.869111,1,1,1,0.987663,0.997365,1
1665,0.158864155,207.3177223,405,0.77147,0.760272,0.775357,0.795809,0.996073,0.999403,1,0.974497,0.996913,1,0.838533,0.853181,0.869294,1,1,1,0.987587,0.997227,1
